batchCode,batchIndex,bookCode,partCode,canonicalProductionIndex,nodeCode,titleZhHans,mappingState,publicationState
BATCH-032,10,BOOK-5,P13,537,KN-B4-P13-034,为什么不同 Projection 可以进入统一 Runtime,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,11,BOOK-5,P13,538,KN-B4-P13-035,为什么 Reading 必须建立统一入口,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,12,BOOK-5,P13,539,KN-B4-P13-036,为什么 Reading 必须遵循统一 Grammar,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,13,BOOK-5,P13,540,KN-B4-P13-037,如何重建 Runtime Chain,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,14,BOOK-5,P13,541,KN-B4-P13-038,为什么必须排序 Evidence,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,15,BOOK-5,P13,542,KN-B4-P13-039,为什么能够建立 Confidence,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,16,BOOK-5,P13,543,KN-B4-P13-040,为什么必须保留其他 Reading,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,17,BOOK-5,P13,544,KN-B4-P13-041,为什么 Unknown 会持续形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,18,BOOK-5,P13,545,KN-B4-P13-042,如何整合全部 Reading,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,19,BOOK-5,P13,546,KN-B4-P13-043,如何形成统一 Runtime Profile,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,20,BOOK-5,P13,547,KN-B4-P13-044,Reading 为什么能够持续更新,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,21,BOOK-5,P13,548,KN-B4-P13-045,PHI OS Reading Contract,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,22,BOOK-5,P13,549,KN-B4-P13-046,Interpretation 为什么产生,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,23,BOOK-5,P13,550,KN-B4-P13-047,为什么 Context 会改变 Interpretation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,24,BOOK-5,P13,551,KN-B4-P13-048,Knowledge 如何进入 Interpretation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,1,BOOK-5,P13,552,KN-B4-P13-049,Evidence 如何进入 Interpretation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,2,BOOK-5,P13,553,KN-B4-P13-050,Projection 如何进入 Interpretation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,3,BOOK-5,P13,554,KN-B4-P13-051,为什么只能形成 Candidate,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,4,BOOK-5,P13,555,KN-B4-P13-052,为什么可能存在多个 Interpretation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,5,BOOK-5,P13,556,KN-B4-P13-053,Interpretation 为什么必须验证,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,6,BOOK-5,P13,557,KN-B4-P13-054,为什么任何 Interpretation 都存在边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,7,BOOK-5,P13,558,KN-B4-P13-055,为什么 Interpretation 永远不能等于 Reality,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,8,BOOK-5,P13,559,KN-B4-P13-056,Reading 的 Authority 如何建立,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,9,BOOK-5,P13,560,KN-B4-P13-057,Evidence 如何受到治理,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,10,BOOK-5,P13,561,KN-B4-P13-058,Interpretation 如何受到治理,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,11,BOOK-5,P13,562,KN-B4-P13-059,AI 为什么不能成为最终 Authority,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,12,BOOK-5,P13,563,KN-B4-P13-060,Professional 为什么必须参与,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,13,BOOK-5,P13,564,KN-B4-P13-061,Reading 为什么需要伦理,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,14,BOOK-5,P13,565,KN-B4-P13-062,Reading 为什么需要责任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,15,BOOK-5,P13,566,KN-B4-P13-063,Reading 为什么必须停止,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,16,BOOK-5,P13,567,KN-B4-P13-064,PHI OS Reading Standards,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,17,BOOK-5,P13,568,KN-B4-P13-065,PHI OS Reading Governance Contract,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,18,BOOK-5,P13,569,KN-B4-P13-066,为什么 Reading 会重新组织 Reality,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,19,BOOK-5,P13,570,KN-B4-P13-067,为什么 Reading 本身就是 Participation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,20,BOOK-5,P13,571,KN-B4-P13-068,为什么 Reading 会影响 Runtime,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,21,BOOK-5,P13,572,KN-B4-P13-069,为什么 Reading 必须进入 Navigation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,22,BOOK-5,P13,573,KN-B4-P13-070,为什么 Reading 必须持续更新,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,23,BOOK-5,P13,574,KN-B4-P13-071,为什么多个 Runtime 可以共同 Reading,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-033,24,BOOK-5,P13,575,KN-B4-P13-072,AI 能否成为真正的 Reader,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,1,BOOK-5,P13,576,KN-B4-P13-073,谁真正完成 Reading,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,2,BOOK-5,P13,577,KN-B4-P13-074,PHI OS 如何开启新的 Reading Paradigm,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,3,BOOK-5,P13,578,KN-B4-P13-075,为什么 Reading 最终必须进入 Navigation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,4,BOOK-5,P14,579,KN-B4-P14-001,为什么需要 Navigation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,5,BOOK-5,P14,580,KN-B4-P14-002,为什么 Reading 必须进入 Navigation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,6,BOOK-5,P14,581,KN-B4-P14-003,什么时候能够开始 Navigation,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,7,BOOK-5,P14,582,KN-B4-P14-004,为什么必须知道自己在哪里,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,8,BOOK-5,P14,583,KN-B4-P14-005,方向如何形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,9,BOOK-5,P14,584,KN-B4-P14-006,Navigation 为什么存在限制,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,10,BOOK-5,P14,585,KN-B4-P14-007,Navigation 为什么存在边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,11,BOOK-5,P14,586,KN-B4-P14-008,为什么 Navigation 必须承担责任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,12,BOOK-5,P14,587,KN-B4-P14-009,运行诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,13,BOOK-5,P14,588,KN-B4-P14-010,压力识别,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,14,BOOK-5,P14,589,KN-B4-P14-011,运行偏移,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,15,BOOK-5,P14,590,KN-B4-P14-012,运行碎裂,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,16,BOOK-5,P14,591,KN-B4-P14-013,运行停滞,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,17,BOOK-5,P14,592,KN-B4-P14-014,崩塌风险,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,18,BOOK-5,P14,593,KN-B4-P14-015,恢复潜力,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,19,BOOK-5,P14,594,KN-B4-P14-016,诊断边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,20,BOOK-5,P14,595,KN-B4-P14-017,重新建立位置,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,21,BOOK-5,P14,596,KN-B4-P14-018,恢复激活,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,22,BOOK-5,P14,597,KN-B4-P14-019,重新组织运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,23,BOOK-5,P14,598,KN-B4-P14-020,调整结构,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-034,24,BOOK-5,P14,599,KN-B4-P14-021,关系导航,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,1,BOOK-5,P14,600,KN-B4-P14-022,资源导航,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,2,BOOK-5,P14,601,KN-B4-P14-023,成本优化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,3,BOOK-5,P14,602,KN-B4-P14-024,运行稳定,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,4,BOOK-5,P14,603,KN-B4-P14-025,替代路径,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,5,BOOK-5,P14,604,KN-B4-P14-026,决定如何形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,6,BOOK-5,P14,605,KN-B4-P14-027,为什么必须交换成本,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,7,BOOK-5,P14,606,KN-B4-P14-028,为什么永远无法完全确定,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,8,BOOK-5,P14,607,KN-B4-P14-029,时机为什么重要,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,9,BOOK-5,P14,608,KN-B4-P14-030,承诺为什么重要,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,10,BOOK-5,P14,609,KN-B4-P14-031,适应性决策,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,11,BOOK-5,P14,610,KN-B4-P14-032,决定如何修订,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,12,BOOK-5,P14,611,KN-B4-P14-033,专业读取,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,13,BOOK-5,P14,612,KN-B4-P14-034,专业复核,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,14,BOOK-5,P14,613,KN-B4-P14-035,专业判断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,15,BOOK-5,P14,614,KN-B4-P14-036,边界保护,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,16,BOOK-5,P14,615,KN-B4-P14-037,交付组织,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,17,BOOK-5,P14,616,KN-B4-P14-038,专业签署,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,18,BOOK-5,P14,617,KN-B4-P14-039,专业责任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,19,BOOK-5,P14,618,KN-B4-P14-040,连续性的基础,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,20,BOOK-5,P14,619,KN-B4-P14-041,反馈循环,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,21,BOOK-5,P14,620,KN-B4-P14-042,运行学习,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,22,BOOK-5,P14,621,KN-B4-P14-043,导航记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,23,BOOK-5,P14,622,KN-B4-P14-044,适应演化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-035,24,BOOK-5,P14,623,KN-B4-P14-046,文明导航,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,1,BOOK-5,P14,624,KN-B4-P14-047,超越个体的导航,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,2,BOOK-5,P14,625,KN-B4-P14-048,现实演化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,3,BOOK-5,P14,626,KN-B4-P14-049,超越当前运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,4,BOOK-5,P14,627,KN-B4-P14-050,未来导航,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,5,BOOK-5,P14,628,KN-B4-P14-051,共同现实演化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,6,BOOK-5,P14,629,KN-B4-P14-052,Reality 将如何继续,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,7,BOOK-5,P15,630,KN-B4-P15-001,Runtime 为什么结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,8,BOOK-5,P15,631,KN-B4-P15-002,载体如何结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,9,BOOK-5,P15,632,KN-B4-P15-003,结构解体,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,10,BOOK-5,P15,633,KN-B4-P15-004,运行终止,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,11,BOOK-5,P15,634,KN-B4-P15-005,节点关闭,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,12,BOOK-5,P15,635,KN-B4-P15-006,关系结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,13,BOOK-5,P15,636,KN-B4-P15-007,组织结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,14,BOOK-5,P15,637,KN-B4-P15-008,文明结束,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,15,BOOK-5,P15,638,KN-B4-P15-009,生物死亡,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,16,BOOK-5,P15,639,KN-B4-P15-010,人工运行终止,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,17,BOOK-5,P15,640,KN-B4-P15-011,结算为何存在,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,18,BOOK-5,P15,641,KN-B4-P15-012,运行结算,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,19,BOOK-5,P15,642,KN-B4-P15-013,信息归位,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,20,BOOK-5,P15,643,KN-B4-P15-014,复杂度压缩,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,21,BOOK-5,P15,644,KN-B4-P15-015,没有审判的结算,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,22,BOOK-5,P15,645,KN-B4-P15-016,运行债务,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,23,BOOK-5,P15,646,KN-B4-P15-017,未完成运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-036,24,BOOK-5,P15,647,KN-B4-P15-018,没有真正消失,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,1,BOOK-5,P15,648,KN-B4-P15-019,运行残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,2,BOOK-5,P15,649,KN-B4-P15-020,信息残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,3,BOOK-5,P15,650,KN-B4-P15-021,历史残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,4,BOOK-5,P15,651,KN-B4-P15-022,叙事残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,5,BOOK-5,P15,652,KN-B4-P15-023,结构残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,6,BOOK-5,P15,653,KN-B4-P15-024,技术残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,7,BOOK-5,P15,654,KN-B4-P15-025,生态残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,8,BOOK-5,P15,655,KN-B4-P15-026,文明残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,9,BOOK-5,P15,656,KN-B4-P15-027,残留转移,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,10,BOOK-5,P15,657,KN-B4-P15-028,残留映射,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,11,BOOK-5,P15,658,KN-B4-P15-029,个体记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,12,BOOK-5,P15,659,KN-B4-P15-030,集体记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,13,BOOK-5,P15,660,KN-B4-P15-031,运行档案,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,14,BOOK-5,P15,661,KN-B4-P15-032,文明记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,15,BOOK-5,P15,662,KN-B4-P15-034,制度记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,16,BOOK-5,P15,663,KN-B4-P15-035,文化记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,17,BOOK-5,P15,664,KN-B4-P15-036,运行重建,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,18,BOOK-5,P15,665,KN-B4-P15-037,生物连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,19,BOOK-5,P15,666,KN-B4-P15-038,关系连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,20,BOOK-5,P15,667,KN-B4-P15-039,文化连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,21,BOOK-5,P15,668,KN-B4-P15-040,信息连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,22,BOOK-5,P15,669,KN-B4-P15-041,结构连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,23,BOOK-5,P15,670,KN-B4-P15-042,代际传递,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-037,24,BOOK-5,P15,671,KN-B4-P15-043,代际债务,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,1,BOOK-5,P15,672,KN-B4-P15-044,运行迁移,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,2,BOOK-5,P15,673,KN-B4-P15-045,Reality 如何迁移至新的载体,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,3,BOOK-5,P15,674,KN-B4-P15-046,制度连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,4,BOOK-5,P15,675,KN-B4-P15-047,文明连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,5,BOOK-5,P15,676,KN-B4-P15-048,人工连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,6,BOOK-5,P15,677,KN-B4-P15-049,人工文明记忆,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,7,BOOK-5,P15,678,KN-B4-P15-050,人机档案,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,8,BOOK-5,P15,679,KN-B4-P15-051,人工运行连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,9,BOOK-5,P15,680,KN-B4-P15-052,文明向未来携带自身,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,10,BOOK-5,P15,681,KN-B4-P15-053,超越载体,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,11,BOOK-5,P15,682,KN-B4-P15-054,后生物运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,12,BOOK-5,P15,683,KN-B4-P15-055,超越人类 Reality,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,13,BOOK-5,P15,684,KN-B4-P15-056,Reality 是否需要人类,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-038,14,BOOK-5,P15,685,KN-B4-P15-058,Reality 从未停止,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
